,open,close,high,low,volume,time,HA_Close,HA_Open,HA_High,HA_Low
267,29416.5,29390.5,29447.0,29367.5,2241.79,2023-08-12 00:00:00,29405.375,29400.97276419097,29447.0,29367.5
268,29390.5,29411.8,29416.6,29377.2,1355.47,2023-08-12 04:00:00,29399.025,29399.998882095486,29416.6,29377.2
269,29411.9,29417.5,29422.4,29382.8,1479.54,2023-08-12 08:00:00,29408.65,29404.324441047742,29422.4,29382.8
270,29417.5,29427.6,29447.0,29398.5,1999.65,2023-08-12 12:00:00,29422.65,29413.48722052387,29447.0,29398.5
271,29427.6,29405.1,29471.5,29403.2,2209.88,2023-08-12 16:00:00,29426.85,29420.168610261935,29471.5,29403.2
272,29405.1,29420.8,29424.4,29388.7,1004.22,2023-08-12 20:00:00,29409.75,29414.959305130968,29424.4,29388.7
273,29420.9,29409.2,29450.2,29389.1,1662.63,2023-08-13 00:00:00,29417.350000000002,29416.154652565485,29450.2,29389.1
274,29409.2,29387.7,29409.4,29353.9,2235.67,2023-08-13 04:00:00,29390.05,29403.102326282744,29409.4,29353.9
275,29387.6,29372.5,29402.7,29360.7,1447.76,2023-08-13 08:00:00,29380.875,29391.988663141372,29402.7,29360.7
276,29372.5,29362.4,29382.9,29348.7,2013.07,2023-08-13 12:00:00,29366.625,29379.306831570684,29382.9,29348.7
277,29362.4,29423.7,29461.2,29316.6,4054.29,2023-08-13 16:00:00,29390.975000000002,29385.14091578534,29461.2,29316.6
278,29423.7,29292.9,29432.1,29260.0,4783.97,2023-08-13 20:00:00,29352.175000000003,29368.657957892672,29432.1,29260.0
279,29292.9,29384.3,29409.8,29081.8,13556.24,2023-08-14 00:00:00,29292.2,29330.428978946336,29409.8,29081.8
280,29384.3,29411.6,29458.0,29378.2,4370.81,2023-08-14 04:00:00,29408.025,29369.22698947317,29458.0,29369.22698947317
281,29411.6,29400.3,29487.5,29374.4,4638.92,2023-08-14 08:00:00,29418.45,29393.838494736585,29487.5,29374.4
282,29400.3,29590.1,29660.0,29322.5,15536.19,2023-08-14 12:00:00,29493.225,29443.53174736829,29660.0,29322.5
283,29590.1,29346.6,29684.6,29238.9,16230.65,2023-08-14 16:00:00,29465.050000000003,29454.29087368415,29684.6,29238.9
284,29347.2,29419.0,29458.0,29321.3,3490.79,2023-08-14 20:00:00,29386.375,29420.332936842075,29458.0,29321.3
285,29419.0,29385.0,29444.4,29360.0,2828.26,2023-08-15 00:00:00,29402.1,29411.216468421037,29444.4,29360.0
286,29385.0,29395.1,29420.2,29337.4,2937.89,2023-08-15 04:00:00,29384.425000000003,29397.82073421052,29420.2,29337.4
287,29395.1,29358.7,29444.9,29344.9,3826.5,2023-08-15 08:00:00,29385.899999999998,29391.86036710526,29444.9,29344.9
288,29358.8,29318.0,29484.9,29300.0,8652.42,2023-08-15 12:00:00,29365.425,29378.64268355263,29484.9,29300.0
289,29318.0,29168.7,29358.1,29063.1,13705.95,2023-08-15 16:00:00,29226.975,29302.808841776314,29358.1,29063.1
290,29168.7,29185.5,29231.6,29121.4,4234.36,2023-08-15 20:00:00,29176.800000000003,29239.80442088816,29239.80442088816,29121.4
291,29185.5,29216.5,29247.1,29175.7,3452.81,2023-08-16 00:00:00,29206.2,29223.00221044408,29247.1,29175.7
292,29216.5,29184.5,29220.4,29100.0,5046.92,2023-08-16 04:00:00,29180.35,29201.67610522204,29220.4,29100.0
293,29184.5,29148.2,29205.0,29090.8,4102.25,2023-08-16 08:00:00,29157.125,29179.40055261102,29205.0,29090.8
294,29148.2,29091.7,29196.4,29022.9,10234.71,2023-08-16 12:00:00,29114.8,29147.100276305508,29196.4,29022.9
295,29091.1,29098.1,29220.0,28935.7,15289.53,2023-08-16 16:00:00,29086.225,29116.662638152753,29220.0,28935.7
296,29098.3,28713.5,29128.9,28705.0,16643.9,2023-08-16 20:00:00,28911.425,29014.043819076374,29128.9,28705.0
297,28713.6,28640.9,28770.9,28309.3,21876.63,2023-08-17 00:00:00,28608.675000000003,28811.35940953819,28811.35940953819,28309.3
298,28640.9,28611.6,28692.7,28586.0,5025.6,2023-08-17 04:00:00,28632.800000000003,28722.079704769094,28722.079704769094,28586.0
299,28611.6,28533.0,28625.2,28469.6,9121.63,2023-08-17 08:00:00,28559.85,28640.964852384546,28640.964852384546,28469.6
300,28533.0,27916.7,28561.6,27871.6,40367.23,2023-08-17 12:00:00,28220.725,28430.844926192272,28561.6,27871.6
301,27916.7,27884.0,28069.8,27685.5,26746.99,2023-08-17 16:00:00,27889.0,28159.922463096136,28159.922463096136,27685.5
302,27883.9,26608.2,27909.4,24207.0,81335.67,2023-08-17 20:00:00,26652.125,27406.02373154807,27909.4,24207.0
303,26608.1,26383.9,26818.1,26304.1,16910.08,2023-08-18 00:00:00,26528.549999999996,26967.286865774033,26967.286865774033,26304.1
304,26383.9,26413.0,26597.0,26141.3,14636.46,2023-08-18 04:00:00,26383.8,26675.543432887018,26675.543432887018,26141.3
305,26413.0,26474.1,26593.3,26365.4,8924.73,2023-08-18 08:00:00,26461.450000000004,26568.49671644351,26593.3,26365.4
306,26473.9,25989.5,26483.6,25922.7,26097.22,2023-08-18 12:00:00,26217.425,26392.960858221755,26483.6,25922.7
307,25990.0,26051.5,26297.6,25597.3,31164.15,2023-08-18 16:00:00,25984.1,26188.530429110877,26297.6,25597.3
308,26051.5,26041.9,26227.8,25994.7,6583.51,2023-08-18 20:00:00,26078.975,26133.752714555438,26227.8,25994.7
309,26041.8,25953.3,26145.2,25908.7,5427.32,2023-08-19 00:00:00,26012.25,26073.001357277717,26145.2,25908.7
310,25953.3,25903.0,25994.1,25785.1,7087.58,2023-08-19 04:00:00,25908.875,25990.93817863886,25994.1,25785.1
311,25903.1,25885.5,25985.1,25872.0,5279.67,2023-08-19 08:00:00,25911.425,25951.18158931943,25985.1,25872.0
312,25885.5,26197.1,26207.3,25856.3,9859.41,2023-08-19 12:00:00,26036.550000000003,25993.865794659716,26207.3,25856.3
313,26196.9,26108.8,26250.0,26011.3,8626.82,2023-08-19 16:00:00,26141.75,26067.807897329858,26250.0,26011.3
314,26109.1,26086.4,26139.8,26016.2,2989.19,2023-08-19 20:00:00,26087.875,26077.841448664927,26139.8,26016.2
315,26086.4,26087.8,26191.6,26030.5,3648.36,2023-08-20 00:00:00,26099.075,26088.458224332462,26191.6,26030.5
316,26087.7,26068.0,26146.4,26029.5,2710.73,2023-08-20 04:00:00,26082.9,26085.67911216623,26146.4,26029.5
317,26067.9,26161.8,26185.0,26038.1,4088.06,2023-08-20 08:00:00,26113.2,26099.439556083118,26185.0,26038.1
318,26161.7,26091.3,26205.0,25948.0,8734.32,2023-08-20 12:00:00,26101.5,26100.46977804156,26205.0,25948.0
319,26091.6,26120.9,26149.9,25991.8,4123.04,2023-08-20 16:00:00,26088.550000000003,26094.50988902078,26149.9,25991.8
320,26120.8,26174.5,26278.1,26120.8,6033.36,2023-08-20 20:00:00,26173.55,26134.02994451039,26278.1,26120.8
321,26174.5,26073.8,26180.0,26053.1,4377.77,2023-08-21 00:00:00,26120.350000000002,26127.189972255197,26180.0,26053.1
322,26073.8,26007.5,26171.4,25981.1,6662.43,2023-08-21 04:00:00,26058.449999999997,26092.819986127597,26171.4,25981.1
323,26007.4,26015.7,26073.6,25869.1,9603.6,2023-08-21 08:00:00,25991.45,26042.1349930638,26073.6,25869.1
324,26016.0,25925.7,26183.8,25793.7,18118.02,2023-08-21 12:00:00,25979.8,26010.9674965319,26183.8,25793.7
325,25925.8,26084.5,26148.1,25923.0,8084.64,2023-08-21 16:00:00,26020.35,26015.65874826595,26148.1,25923.0
326,26084.4,26113.0,26234.1,26065.3,5174.05,2023-08-21 20:00:00,26124.2,26069.929374132975,26234.1,26065.3
327,26113.1,26039.5,26125.7,26007.1,3339.38,2023-08-22 00:00:00,26071.35,26070.639687066487,26125.7,26007.1
328,26039.5,26089.7,26102.7,25982.2,3852.58,2023-08-22 04:00:00,26053.524999999998,26062.082343533242,26102.7,25982.2
329,26089.7,26037.6,26095.3,26012.6,3284.01,2023-08-22 08:00:00,26058.800000000003,26060.441171766623,26095.3,26012.6
330,26036.9,25923.7,26084.3,25901.7,9330.7,2023-08-22 12:00:00,25986.649999999998,26023.54558588331,26084.3,25901.7
331,25923.7,25765.4,26039.8,25703.3,26184.32,2023-08-22 16:00:00,25858.050000000003,25940.797792941656,26039.8,25703.3
332,25765.2,26041.2,26056.5,25314.0,25106.51,2023-08-22 20:00:00,25794.225,25867.51139647083,26056.5,25314.0
333,26041.4,25992.0,26172.0,25975.1,8331.24,2023-08-23 00:00:00,26045.125,25956.318198235414,26172.0,25956.318198235414
334,25991.9,26044.0,26166.0,25964.4,8895.74,2023-08-23 04:00:00,26041.575,25998.946599117706,26166.0,25964.4
335,26043.9,25925.6,26084.5,25887.6,7659.31,2023-08-23 08:00:00,25985.4,25992.173299558854,26084.5,25887.6
336,25925.6,26134.2,26172.0,25800.0,20026.85,2023-08-23 12:00:00,26007.95,26000.061649779425,26172.0,25800.0
337,26134.2,26618.0,26804.6,26115.7,35176.51,2023-08-23 16:00:00,26418.125,26209.093324889713,26804.6,26115.7
338,26617.4,26423.5,26713.1,26209.3,16297.51,2023-08-23 20:00:00,26490.825,26349.95916244486,26713.1,26209.3
339,26423.5,26430.0,26538.2,26340.9,6435.61,2023-08-24 00:00:00,26433.15,26391.55458122243,26538.2,26340.9
340,26430.0,26462.9,26500.0,26372.2,5939.01,2023-08-24 04:00:00,26441.275,26416.414790611216,26500.0,26372.2
341,26462.8,26434.9,26567.6,26401.3,8686.85,2023-08-24 08:00:00,26466.65,26441.532395305607,26567.6,26401.3
342,26435.0,25984.5,26435.8,25977.0,23567.13,2023-08-24 12:00:00,26208.075,26324.803697652802,26435.8,25977.0
343,25984.5,26020.0,26147.2,25840.3,15522.97,2023-08-24 16:00:00,25998.0,26161.4018488264,26161.4018488264,25840.3
344,26020.0,26159.6,26190.8,25920.9,6914.73,2023-08-24 20:00:00,26072.825000000004,26117.113424413204,26190.8,25920.9
345,26159.6,26089.7,26172.1,26000.4,4657.31,2023-08-25 00:00:00,26105.45,26111.281712206604,26172.1,26000.4
346,26089.7,25964.4,26097.3,25957.7,6371.79,2023-08-25 04:00:00,26027.275,26069.278356103303,26097.3,25957.7
347,25964.5,26086.5,26117.6,25964.0,5463.89,2023-08-25 08:00:00,26033.15,26051.214178051654,26117.6,25964.0
348,26086.6,25920.2,26300.0,25767.1,33320.76,2023-08-25 12:00:00,26018.475,26034.844589025826,26300.0,25767.1
349,25920.0,25960.2,26049.2,25816.5,11042.04,2023-08-25 16:00:00,25936.475,25985.65979451291,26049.2,25816.5
350,25960.9,26048.4,26073.5,25944.6,3823.83,2023-08-25 20:00:00,26006.85,25996.254897256455,26073.5,25944.6
351,26048.4,26076.4,26110.5,26019.7,3568.31,2023-08-26 00:00:00,26063.75,26030.002448628227,26110.5,26019.7
352,26076.4,26038.7,26077.9,26037.0,1910.68,2023-08-26 04:00:00,26057.5,26043.751224314114,26077.9,26037.0
353,26038.7,26036.4,26048.8,25993.5,2723.6,2023-08-26 08:00:00,26029.35,26036.550612157058,26048.8,25993.5
354,26036.6,26041.0,26065.8,25976.7,3031.47,2023-08-26 12:00:00,26030.024999999998,26033.28780607853,26065.8,25976.7
355,26041.0,26024.6,26048.6,25995.4,1971.0,2023-08-26 16:00:00,26027.4,26030.343903039266,26048.6,25995.4
356,26024.6,26007.9,26037.8,25979.2,1969.28,2023-08-26 20:00:00,26012.375,26021.35945151963,26037.8,25979.2
357,26007.9,26009.9,26020.9,25957.4,2535.79,2023-08-27 00:00:00,25999.025,26010.192225759816,26020.9,25957.4
358,26009.9,26027.2,26037.9,26009.8,1666.59,2023-08-27 04:00:00,26021.2,26015.69611287991,26037.9,26009.8
359,26027.2,26051.8,26085.4,26018.3,6591.93,2023-08-27 08:00:00,26045.675000000003,26030.685556439956,26085.4,26018.3
360,26051.9,26114.2,26173.1,26044.8,5302.32,2023-08-27 12:00:00,26096.0,26063.34277821998,26173.1,26044.8
361,26114.3,26115.4,26170.0,26026.2,5116.24,2023-08-27 16:00:00,26106.475,26084.90888910999,26170.0,26026.2
362,26115.4,26090.2,26124.4,26028.8,2707.8,2023-08-27 20:00:00,26089.7,26087.304444554997,26124.4,26028.8
363,26090.2,26004.0,26094.0,25973.9,5615.51,2023-08-28 00:00:00,26040.525,26063.9147222775,26094.0,25973.9
364,26004.0,25919.6,26025.2,25859.3,7215.94,2023-08-28 04:00:00,25952.025,26007.96986113875,26025.2,25859.3
365,25920.0,25989.7,25991.7,25856.8,6619.54,2023-08-28 08:00:00,25939.55,25973.759930569373,25991.7,25856.8
366,25989.7,26092.2,26241.3,25977.8,15816.77,2023-08-28 12:00:00,26075.25,26024.504965284686,26241.3,25977.8
367,26092.7,25986.9,26186.9,25905.3,9614.54,2023-08-28 16:00:00,26042.950000000004,26033.727482642345,26186.9,25905.3
368,25986.9,26106.7,26169.1,25937.4,5352.87,2023-08-28 20:00:00,26050.024999999998,26041.876241321173,26169.1,25937.4
369,26106.4,26071.4,26193.8,26054.4,4989.69,2023-08-29 00:00:00,26106.5,26074.188120660587,26193.8,26054.4
370,26071.3,25993.6,26080.1,25980.1,4348.68,2023-08-29 04:00:00,26031.275,26052.731560330292,26080.1,25980.1
371,25993.5,25963.9,26034.8,25905.4,7590.21,2023-08-29 08:00:00,25974.4,26013.565780165147,26034.8,25905.4
372,25963.9,27419.7,27691.6,25951.3,86317.7,2023-08-29 12:00:00,26756.625,26385.095390082573,27691.6,25951.3
373,27413.5,27823.7,28155.2,27343.8,45466.12,2023-08-29 16:00:00,27684.05,27034.572695041286,28155.2,27034.572695041286
374,27823.7,27708.3,27879.0,27525.4,12715.25,2023-08-29 20:00:00,27734.100000000002,27384.336347520642,27879.0,27384.336347520642
375,27707.9,27381.9,27762.5,27274.0,13703.25,2023-08-30 00:00:00,27531.574999999997,27457.95567376032,27762.5,27274.0
376,27381.9,27430.6,27463.8,27363.0,5095.9,2023-08-30 04:00:00,27409.824999999997,27433.89033688016,27463.8,27363.0
377,27430.6,27328.5,27491.7,27297.0,7911.03,2023-08-30 08:00:00,27386.95,27410.42016844008,27491.7,27297.0
378,27328.8,27195.3,27455.3,26995.4,30071.97,2023-08-30 12:00:00,27243.7,27327.06008422004,27455.3,26995.4
379,27195.2,27166.3,27277.8,27058.9,8426.75,2023-08-30 16:00:00,27174.55,27250.80504211002,27277.8,27058.9
380,27166.3,27289.7,27325.2,27166.3,5332.57,2023-08-30 20:00:00,27236.875,27243.84002105501,27325.2,27166.3
381,27289.7,27208.0,27290.0,27170.3,3850.26,2023-08-31 00:00:00,27239.5,27241.670010527505,27290.0,27170.3
382,27208.0,27252.9,27287.8,27205.8,3866.58,2023-08-31 04:00:00,27238.625,27240.147505263754,27287.8,27205.8
383,27253.0,27294.5,27563.0,27180.5,13644.73,2023-08-31 08:00:00,27322.75,27281.448752631877,27563.0,27180.5
384,27294.5,26912.4,27307.5,26783.8,26214.37,2023-08-31 12:00:00,27074.550000000003,27177.99937631594,27307.5,26783.8
385,26912.3,26152.1,26914.5,25940.9,58183.31,2023-08-31 16:00:00,26479.950000000004,26828.97468815797,26914.5,25940.9
386,26150.5,25926.6,26178.5,25641.0,22788.75,2023-08-31 20:00:00,25974.15,26401.562344078986,26401.562344078986,25641.0
387,25927.1,26067.3,26085.4,25917.0,5982.32,2023-09-01 00:00:00,25999.2,26200.381172039495,26200.381172039495,25917.0
388,26067.3,25977.0,26082.9,25967.9,4275.62,2023-09-01 04:00:00,26023.775,26112.07808601975,26112.07808601975,25967.9
389,25976.9,26031.3,26061.1,25947.3,5157.19,2023-09-01 08:00:00,26004.15,26058.114043009875,26061.1,25947.3
390,26031.1,25796.5,26136.1,25559.5,27021.98,2023-09-01 12:00:00,25880.8,25969.45702150494,26136.1,25559.5
391,25796.4,25635.0,25948.1,25313.9,27498.11,2023-09-01 16:00:00,25673.35,25821.40351075247,25948.1,25313.9
392,25635.0,25793.2,25923.7,25560.2,7982.88,2023-09-01 20:00:00,25728.024999999998,25774.71425537623,25923.7,25560.2
393,25793.3,25785.3,25829.1,25739.9,2924.99,2023-09-02 00:00:00,25786.899999999998,25780.807127688116,25829.1,25739.9
394,25785.2,25781.8,25835.5,25755.2,2656.52,2023-09-02 04:00:00,25789.425,25785.116063844056,25835.5,25755.2
395,25781.7,25802.0,25847.9,25762.5,3483.59,2023-09-02 08:00:00,25798.525,25791.82053192203,25847.9,25762.5
396,25802.1,25881.0,25973.6,25774.4,5141.41,2023-09-02 12:00:00,25857.775,25824.797765961015,25973.6,25774.4
397,25881.1,25823.9,25926.8,25753.2,3391.27,2023-09-02 16:00:00,25846.25,25835.52388298051,25926.8,25753.2
398,25823.9,25860.0,25894.4,25806.9,1356.22,2023-09-02 20:00:00,25846.300000000003,25840.911941490256,25894.4,25806.9
399,25860.0,25852.4,25897.7,25815.5,1707.09,2023-09-03 00:00:00,25856.4,25848.65597074513,25897.7,25815.5
400,25852.3,25939.0,25940.5,25852.2,1885.41,2023-09-03 04:00:00,25896.0,25872.327985372565,25940.5,25852.2
401,25939.0,25931.9,25942.3,25864.4,1806.41,2023-09-03 08:00:00,25919.4,25895.86399268628,25942.3,25864.4
402,25931.8,25859.0,26062.9,25802.0,7996.18,2023-09-03 12:00:00,25913.925,25904.894496343142,26062.9,25802.0
403,25859.0,25999.4,26026.0,25790.3,4687.37,2023-09-03 16:00:00,25918.675000000003,25911.784748171573,26026.0,25790.3
404,25999.4,25962.8,26125.9,25920.0,4229.26,2023-09-03 20:00:00,26002.025,25956.904874085787,26125.9,25920.0
405,25962.8,25976.3,26095.7,25870.0,3436.34,2023-09-04 00:00:00,25976.2,25966.552437042894,26095.7,25870.0
406,25976.5,25957.1,26009.8,25904.7,2288.08,2023-09-04 04:00:00,25962.025,25964.28871852145,26009.8,25904.7
407,25957.0,25882.5,26001.4,25857.9,3450.09,2023-09-04 08:00:00,25924.7,25944.494359260723,26001.4,25857.9
408,25882.4,25805.0,25955.6,25715.4,8794.73,2023-09-04 12:00:00,25839.6,25892.04717963036,25955.6,25715.4
409,25805.1,25881.5,25937.0,25799.0,3322.49,2023-09-04 16:00:00,25855.65,25873.84858981518,25937.0,25799.0
410,25881.5,25814.2,25911.6,25615.9,6349.26,2023-09-04 20:00:00,25805.8,25839.82429490759,25911.6,25615.9
411,25814.2,25678.2,25832.6,25560.0,4943.23,2023-09-05 00:00:00,25721.25,25780.537147453797,25832.6,25560.0
412,25678.6,25724.1,25741.3,25662.0,2856.3,2023-09-05 04:00:00,25701.5,25741.0185737269,25741.3,25662.0
413,25724.1,25770.2,25795.0,25638.1,4521.39,2023-09-05 08:00:00,25731.85,25736.43428686345,25795.0,25638.1
414,25770.2,25747.2,25889.1,25616.3,9767.47,2023-09-05 12:00:00,25755.7,25746.067143431726,25889.1,25616.3
415,25747.2,25670.0,25835.6,25670.0,3422.77,2023-09-05 16:00:00,25730.7,25738.383571715865,25835.6,25670.0
416,25670.0,25780.4,25793.1,25660.2,2164.66,2023-09-05 20:00:00,25725.925000000003,25732.154285857934,25793.1,25660.2
417,25780.3,25769.4,25855.7,25759.6,2388.98,2023-09-06 00:00:00,25791.25,25761.702142928967,25855.7,25759.6
418,25769.6,25713.8,25779.0,25712.5,2575.37,2023-09-06 04:00:00,25743.725000000002,25752.713571464483,25779.0,25712.5
419,25713.8,25721.5,25765.0,25702.1,2103.9,2023-09-06 08:00:00,25725.6,25739.15678573224,25765.0,25702.1
420,25721.5,25575.2,25768.0,25532.0,8331.87,2023-09-06 12:00:00,25649.175,25694.16589286612,25768.0,25532.0
421,25575.0,25674.1,26036.7,25363.0,18570.2,2023-09-06 16:00:00,25662.199999999997,25678.18294643306,26036.7,25363.0
422,25674.1,25746.3,25772.2,25640.0,2641.86,2023-09-06 20:00:00,25708.15,25693.16647321653,25772.2,25640.0
423,25746.2,25822.0,25824.4,25708.3,2432.1,2023-09-07 00:00:00,25775.225000000002,25734.195736608264,25824.4,25708.3
424,25821.9,25750.5,25832.1,25735.0,2456.23,2023-09-07 04:00:00,25784.875,25759.535368304132,25832.1,25735.0
425,25750.5,25698.2,25750.6,25680.9,2251.02,2023-09-07 08:00:00,25720.05,25739.792684152068,25750.6,25680.9
426,25695.8,25770.6,25823.0,25604.7,7914.45,2023-09-07 12:00:00,25723.525,25731.658842076034,25823.0,25604.7
427,25770.7,25869.0,25966.1,25764.1,7373.76,2023-09-07 16:00:00,25842.475,25787.066921038015,25966.1,25764.1
428,25868.7,26240.9,26424.9,25845.9,17234.43,2023-09-07 20:00:00,26095.1,25941.083460519007,26424.9,25845.9
429,26241.0,26240.1,26433.2,26189.5,5316.35,2023-09-08 00:00:00,26275.949999999997,26108.5167302595,26433.2,26108.5167302595
430,26240.0,26244.8,26372.0,26180.0,4729.82,2023-09-08 04:00:00,26259.2,26183.858365129752,26372.0,26180.0
431,26244.9,25828.6,26257.7,25637.3,13767.14,2023-09-08 08:00:00,25992.125,26087.991682564876,26257.7,25637.3
432,25828.7,25833.2,25943.9,25783.7,4625.34,2023-09-08 12:00:00,25847.375,25967.683341282438,25967.683341282438,25783.7
433,25833.1,25888.1,25888.1,25712.7,4376.92,2023-09-08 16:00:00,25830.5,25899.091670641217,25899.091670641217,25712.7
434,25888.2,25900.7,25923.7,25837.9,1787.62,2023-09-08 20:00:00,25887.625,25893.35833532061,25923.7,25837.9
435,25900.7,25865.0,25900.9,25838.2,1467.54,2023-09-09 00:00:00,25876.2,25884.779167660305,25900.9,25838.2
436,25865.0,25873.1,25886.1,25825.0,1584.37,2023-09-09 04:00:00,25862.300000000003,25873.539583830156,25886.1,25825.0
437,25873.2,25852.3,25896.2,25837.4,1796.5,2023-09-09 08:00:00,25864.775,25869.15729191508,25896.2,25837.4
438,25852.1,25882.5,25918.6,25786.4,3033.21,2023-09-09 12:00:00,25859.9,25864.52864595754,25918.6,25786.4
439,25882.4,25860.7,25939.2,25838.6,1745.51,2023-09-09 16:00:00,25880.225000000002,25872.37682297877,25939.2,25838.6
440,25860.8,25893.3,25909.0,25847.5,1050.78,2023-09-09 20:00:00,25877.65,25875.013411489388,25909.0,25847.5
441,25893.3,25854.9,25895.0,25820.5,1863.41,2023-09-10 00:00:00,25865.925000000003,25870.469205744696,25895.0,25820.5
442,25854.9,25845.4,25866.0,25751.6,2928.56,2023-09-10 04:00:00,25829.475,25849.972102872347,25866.0,25751.6
443,25845.4,25787.0,25859.3,25784.0,1736.07,2023-09-10 08:00:00,25818.925,25834.448551436173,25859.3,25784.0
444,25787.0,25765.9,25827.6,25707.3,3334.9,2023-09-10 12:00:00,25771.949999999997,25803.199275718085,25827.6,25707.3
445,25765.9,25788.3,25847.1,25551.4,6924.38,2023-09-10 16:00:00,25738.175,25770.687137859044,25847.1,25551.4
446,25788.3,25828.7,26019.8,25760.3,6676.35,2023-09-10 20:00:00,25849.274999999998,25809.98106892952,26019.8,25760.3
447,25828.7,25728.4,25866.9,25645.5,4586.58,2023-09-11 00:00:00,25767.375,25788.67803446476,25866.9,25645.5
448,25728.4,25806.1,25894.1,25708.5,3718.89,2023-09-11 04:00:00,25784.275,25786.476517232382,25894.1,25708.5
449,25806.1,25591.0,25823.1,25564.7,8390.53,2023-09-11 08:00:00,25696.225,25741.35075861619,25823.1,25564.7
450,25591.0,25099.4,25744.0,24928.6,31674.32,2023-09-11 12:00:00,25340.75,25541.050379308093,25744.0,24928.6
451,25099.4,25006.8,25232.0,24977.1,9140.41,2023-09-11 16:00:00,25078.825,25309.93768965405,25309.93768965405,24977.1
452,25006.8,25150.3,25206.2,24882.3,6105.73,2023-09-11 20:00:00,25061.4,25185.668844827025,25206.2,24882.3
453,25150.3,25786.7,25941.1,25117.1,17288.63,2023-09-12 00:00:00,25498.8,25342.234422413512,25941.1,25117.1
454,25786.6,25812.4,25976.1,25598.8,12903.66,2023-09-12 04:00:00,25793.475,25567.854711206754,25976.1,25567.854711206754
455,25812.4,26086.0,26315.0,25722.1,15723.5,2023-09-12 08:00:00,25983.875,25775.864855603377,26315.0,25722.1
456,26088.3,26195.0,26378.5,26024.4,14439.17,2023-09-12 12:00:00,26171.550000000003,25973.707427801688,26378.5,25973.707427801688
457,26196.7,26049.9,26559.2,25875.3,18715.32,2023-09-12 16:00:00,26170.275,26071.991213900845,26559.2,25875.3
458,26049.9,25827.8,26148.6,25780.7,5683.17,2023-09-12 20:00:00,25951.75,26011.870606950422,26148.6,25780.7
459,25827.8,25869.0,25973.2,25747.6,5189.92,2023-09-13 00:00:00,25854.4,25933.13530347521,25973.2,25747.6
460,25868.9,25866.5,26098.9,25839.4,6865.03,2023-09-13 04:00:00,25918.425000000003,25925.780151737607,26098.9,25839.4
461,25866.2,26188.4,26235.0,25851.0,8897.83,2023-09-13 08:00:00,26035.15,25980.465075868804,26235.0,25851.0
462,26188.4,26231.1,26373.5,26026.1,14501.63,2023-09-13 12:00:00,26204.775,26092.6200379344,26373.5,26026.1
463,26231.3,26127.5,26400.6,26040.0,10266.33,2023-09-13 16:00:00,26199.85,26146.2350189672,26400.6,26040.0
464,26127.9,26210.4,26294.4,26127.8,2735.11,2023-09-13 20:00:00,26190.125,26168.1800094836,26294.4,26127.8
465,26210.3,26254.8,26540.3,26108.7,11695.79,2023-09-14 00:00:00,26278.525,26223.3525047418,26540.3,26108.7
466,26254.8,26328.4,26380.2,26149.2,4709.78,2023-09-14 04:00:00,26278.15,26250.7512523709,26380.2,26149.2
467,26332.3,26431.7,26477.0,26257.1,4755.58,2023-09-14 08:00:00,26374.524999999998,26312.638126185448,26477.0,26257.1
468,26431.7,26681.8,26783.1,26329.9,22104.74,2023-09-14 12:00:00,26556.625000000004,26434.631563092727,26783.1,26329.9
469,26681.8,26663.5,26842.0,26534.8,9084.72,2023-09-14 16:00:00,26680.525,26557.578281546364,26842.0,26534.8
470,26663.5,26512.7,26712.1,26462.3,4372.66,2023-09-14 20:00:00,26587.649999999998,26572.61414077318,26712.1,26462.3
471,26512.7,26602.1,26612.8,26437.0,5443.41,2023-09-15 00:00:00,26541.15,26556.882070386593,26612.8,26437.0
472,26602.1,26558.6,26646.6,26537.9,3372.79,2023-09-15 04:00:00,26586.300000000003,26571.591035193298,26646.6,26537.9
473,26558.7,26416.6,26671.0,26367.7,8230.55,2023-09-15 08:00:00,26503.5,26537.54551759665,26671.0,26367.7
474,26417.2,26311.6,26508.1,26211.0,16759.43,2023-09-15 12:00:00,26361.975,26449.760258798324,26508.1,26211.0
475,26311.6,26386.7,26432.8,26304.2,3879.69,2023-09-15 16:00:00,26358.824999999997,26404.292629399162,26432.8,26304.2
476,26386.8,26591.1,26880.3,26360.0,10127.43,2023-09-15 20:00:00,26554.550000000003,26479.421314699583,26880.3,26360.0
477,26591.1,26604.9,26763.4,26560.0,4806.61,2023-09-16 00:00:00,26629.85,26554.63565734979,26763.4,26554.63565734979
478,26605.0,26484.6,26610.9,26455.0,4784.78,2023-09-16 04:00:00,26538.875,26546.755328674895,26610.9,26455.0
479,26484.7,26512.0,26574.0,26433.3,4287.54,2023-09-16 08:00:00,26501.0,26523.877664337448,26574.0,26433.3
480,26512.0,26495.7,26567.0,26468.9,2484.39,2023-09-16 12:00:00,26510.899999999998,26517.388832168723,26567.0,26468.9
481,26495.7,26522.5,26609.8,26486.5,2628.38,2023-09-16 16:00:00,26528.625,26523.006916084363,26609.8,26486.5
482,26522.5,26547.4,26566.0,26497.3,1520.23,2023-09-16 20:00:00,26533.300000000003,26528.153458042183,26566.0,26497.3
483,26547.5,26513.3,26548.2,26407.1,3429.14,2023-09-17 00:00:00,26504.024999999998,26516.08922902109,26548.2,26407.1
484,26513.3,26484.9,26553.3,26481.6,1675.66,2023-09-17 04:00:00,26508.275,26512.182114510546,26553.3,26481.6
